,Unnamed: 0,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
6103,15359,2008-09-21,2008-09-27,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,147,R$/l,2.679,0.168,2.47,3.09,0.364,0.063,2.315,0.071,2.24,2.5443,0.031
6104,15360,2008-09-21,2008-09-27,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,135,R$/l,2.709,0.074,2.53,2.879,0.424,0.027,2.285,0.048,2.1916,2.48,0.021
6105,15361,2008-09-21,2008-09-27,NORDESTE,ALAGOAS,GASOLINA COMUM,104,R$/l,2.763,0.053,2.59,2.93,0.458,0.019,2.305,0.046,2.1979,2.3917,0.02
6106,15362,2008-09-21,2008-09-27,NORDESTE,BAHIA,GASOLINA COMUM,421,R$/l,2.653,0.1169999999999999,2.37,2.95,0.404,0.044,2.249,0.059,2.16,2.4587,0.026
6107,15363,2008-09-21,2008-09-27,NORDESTE,CEARA,GASOLINA COMUM,230,R$/l,2.5980000000000003,0.114,2.489,2.9,0.344,0.044,2.254,0.045,2.19,2.39,0.02
6108,15364,2008-09-21,2008-09-27,NORDESTE,MARANHAO,GASOLINA COMUM,145,R$/l,2.628,0.108,2.499,2.99,0.404,0.0409999999999999,2.224,0.046,2.1449,2.325,0.021
6109,15365,2008-09-21,2008-09-27,NORDESTE,PARAIBA,GASOLINA COMUM,130,R$/l,2.426,0.131,2.188,2.73,0.267,0.054,2.159,0.034,2.0905,2.2583,0.016
6110,15366,2008-09-21,2008-09-27,NORDESTE,PERNAMBUCO,GASOLINA COMUM,333,R$/l,2.604,0.09,2.39,2.949,0.377,0.035,2.227,0.05,2.11,2.4372,0.022
6111,15367,2008-09-21,2008-09-27,NORDESTE,PIAUI,GASOLINA COMUM,109,R$/l,2.5980000000000003,0.055,2.49,2.72,0.356,0.021,2.242,0.043,2.125,2.327,0.019
6112,15368,2008-09-21,2008-09-27,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,122,R$/l,2.6630000000000003,0.037,2.549,2.69,0.478,0.0139999999999999,2.185,0.04,2.08,2.2714,0.018
6113,15369,2008-09-21,2008-09-27,NORDESTE,SERGIPE,GASOLINA COMUM,64,R$/l,2.527,0.077,2.418,2.77,0.307,0.03,2.22,0.049,2.155,2.3972,0.022
6114,15370,2008-09-21,2008-09-27,NORTE,ACRE,GASOLINA COMUM,50,R$/l,2.98,0.176,2.9,3.33,0.531,0.059,2.449,0.158,2.3316,2.8173,0.065
6115,15371,2008-09-21,2008-09-27,NORTE,AMAPA,GASOLINA COMUM,38,R$/l,2.603,0.136,2.51,3.0,0.3,0.052,2.303,0.03,2.2601,2.399,0.013
6116,15372,2008-09-21,2008-09-27,NORTE,AMAZONAS,GASOLINA COMUM,127,R$/l,2.468,0.154,2.38,3.0,0.33,0.062,2.138,0.059,2.05,2.33,0.028
6117,15373,2008-09-21,2008-09-27,NORTE,PARA,GASOLINA COMUM,194,R$/l,2.781,0.122,2.459,3.12,0.415,0.044,2.366,0.044,2.209,2.4778,0.019
6118,15374,2008-09-21,2008-09-27,NORTE,RONDONIA,GASOLINA COMUM,110,R$/l,2.705,0.152,2.48,3.19,0.449,0.0559999999999999,2.256,0.03,2.1783,2.3456,0.013
6119,15375,2008-09-21,2008-09-27,NORTE,RORAIMA,GASOLINA COMUM,32,R$/l,2.716,0.154,2.68,3.15,0.419,0.057,2.297,0.054,2.1878,2.3961,0.024
6120,15376,2008-09-21,2008-09-27,NORTE,TOCANTINS,GASOLINA COMUM,66,R$/l,2.74,0.088,2.469,2.85,0.506,0.032,2.234,0.046,2.16,2.3087,0.021
6121,15377,2008-09-21,2008-09-27,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,193,R$/l,2.6630000000000003,0.071,2.46,2.795,0.395,0.027,2.268,0.049,2.1794,2.4154,0.022
6122,15378,2008-09-21,2008-09-27,SUDESTE,MINAS GERAIS,GASOLINA COMUM,999,R$/l,2.461,0.129,2.157,2.92,0.311,0.052,2.15,0.046,2.0589,2.316,0.021
6123,15379,2008-09-21,2008-09-27,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,740,R$/l,2.544,0.121,2.29,2.899,0.279,0.048,2.265,0.059,2.0499,2.4385,0.026
6124,15380,2008-09-21,2008-09-27,SUDESTE,SAO PAULO,GASOLINA COMUM,2395,R$/l,2.405,0.093,2.149,2.7,0.313,0.039,2.092,0.043,1.95,2.287,0.021
6125,15381,2008-09-21,2008-09-27,SUL,PARANA,GASOLINA COMUM,568,R$/l,2.449,0.068,2.239,2.85,0.299,0.0279999999999999,2.15,0.042,2.05,2.35,0.02
6126,15382,2008-09-21,2008-09-27,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,618,R$/l,2.592,0.091,2.35,2.899,0.375,0.035,2.217,0.048,2.1005,2.379,0.022
6127,15383,2008-09-21,2008-09-27,SUL,SANTA CATARINA,GASOLINA COMUM,390,R$/l,2.55,0.076,2.239,2.8110000000000004,0.388,0.03,2.162,0.05,2.065,2.43,0.023
6128,15384,2008-09-28,2008-10-04,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,89,R$/l,2.3040000000000003,0.087,2.17,2.499,0.171,0.038,2.133,0.039,2.0758,2.225,0.018
6129,15385,2008-09-28,2008-10-04,CENTRO OESTE,GOIAS,GASOLINA COMUM,258,R$/l,2.559,0.095,2.29,2.799,0.317,0.037,2.242,0.038,2.171,2.3562,0.017
6130,15386,2008-09-28,2008-10-04,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,146,R$/l,2.725,0.136,2.47,3.09,0.413,0.05,2.312,0.073,2.24,2.517,0.032
6131,15387,2008-09-28,2008-10-04,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,137,R$/l,2.713,0.08,2.53,2.899,0.431,0.0289999999999999,2.282,0.047,2.1896,2.48,0.021
6132,15388,2008-09-28,2008-10-04,NORDESTE,ALAGOAS,GASOLINA COMUM,105,R$/l,2.754,0.061,2.59,2.93,0.462,0.022,2.292,0.051,2.1746,2.3917,0.022
6133,15389,2008-09-28,2008-10-04,NORDESTE,BAHIA,GASOLINA COMUM,417,R$/l,2.647,0.1169999999999999,2.37,2.954,0.402,0.044,2.245,0.057,2.16,2.5042,0.025
6134,15390,2008-09-28,2008-10-04,NORDESTE,CEARA,GASOLINA COMUM,230,R$/l,2.579,0.122,2.469,2.9,0.324,0.047,2.255,0.051,2.1405,2.44,0.023
6135,15391,2008-09-28,2008-10-04,NORDESTE,MARANHAO,GASOLINA COMUM,147,R$/l,2.635,0.108,2.499,2.99,0.416,0.0409999999999999,2.219,0.042,2.1582,2.3255,0.019
6136,15392,2008-09-28,2008-10-04,NORDESTE,PARAIBA,GASOLINA COMUM,131,R$/l,2.408,0.146,2.1790000000000003,2.73,0.258,0.061,2.15,0.037,2.08,2.2583,0.017
6137,15393,2008-09-28,2008-10-04,NORDESTE,PERNAMBUCO,GASOLINA COMUM,337,R$/l,2.599,0.092,2.389,2.93,0.376,0.035,2.223,0.049,2.1279,2.416,0.022
6138,15394,2008-09-28,2008-10-04,NORDESTE,PIAUI,GASOLINA COMUM,109,R$/l,2.5980000000000003,0.062,2.49,2.79,0.353,0.024,2.245,0.051,2.1,2.4,0.023
6139,15395,2008-09-28,2008-10-04,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,121,R$/l,2.665,0.036,2.55,2.69,0.482,0.0139999999999999,2.183,0.042,2.08,2.2744,0.019
6140,15396,2008-09-28,2008-10-04,NORDESTE,SERGIPE,GASOLINA COMUM,64,R$/l,2.527,0.079,2.428,2.77,0.309,0.031,2.218,0.05,2.154,2.3972,0.023
6141,15397,2008-09-28,2008-10-04,NORTE,ACRE,GASOLINA COMUM,53,R$/l,2.978,0.175,2.88,3.33,0.551,0.059,2.427,0.171,2.3264,2.8,0.07
6142,15398,2008-09-28,2008-10-04,NORTE,AMAPA,GASOLINA COMUM,39,R$/l,2.608,0.134,2.51,3.0,0.306,0.051,2.302,0.028,2.2601,2.399,0.012
6143,15399,2008-09-28,2008-10-04,NORTE,AMAZONAS,GASOLINA COMUM,127,R$/l,2.451,0.1669999999999999,2.33,3.0,0.305,0.068,2.146,0.063,2.05,2.4399,0.029
6144,15400,2008-09-28,2008-10-04,NORTE,PARA,GASOLINA COMUM,192,R$/l,2.782,0.12,2.459,3.12,0.429,0.043,2.353,0.045,2.26,2.4791,0.019
6145,15401,2008-09-28,2008-10-04,NORTE,RONDONIA,GASOLINA COMUM,106,R$/l,2.707,0.149,2.489,3.19,0.456,0.055,2.251,0.028,2.1783,2.3402,0.012
6146,15402,2008-09-28,2008-10-04,NORTE,RORAIMA,GASOLINA COMUM,32,R$/l,2.716,0.159,2.58,3.15,0.431,0.059,2.285,0.059,2.13,2.3883,0.026
6147,15403,2008-09-28,2008-10-04,NORTE,TOCANTINS,GASOLINA COMUM,62,R$/l,2.739,0.09,2.469,2.85,0.508,0.033,2.231,0.041,2.17,2.2943,0.018
6148,15404,2008-09-28,2008-10-04,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,198,R$/l,2.673,0.063,2.469,2.795,0.402,0.024,2.271,0.043,2.181,2.4038,0.019
6149,15405,2008-09-28,2008-10-04,SUDESTE,MINAS GERAIS,GASOLINA COMUM,1004,R$/l,2.454,0.128,2.149,2.92,0.305,0.052,2.149,0.044,2.0589,2.3303,0.02
6150,15406,2008-09-28,2008-10-04,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,739,R$/l,2.556,0.127,2.29,3.189,0.283,0.05,2.273,0.06,2.1596,2.4572,0.026
6151,15407,2008-09-28,2008-10-04,SUDESTE,SAO PAULO,GASOLINA COMUM,2389,R$/l,2.405,0.095,2.0,2.7,0.312,0.04,2.093,0.044,1.95,2.2751,0.021
6152,15408,2008-09-28,2008-10-04,SUL,PARANA,GASOLINA COMUM,571,R$/l,2.447,0.069,2.24,2.85,0.297,0.0279999999999999,2.15,0.041,2.05,2.33,0.019
6153,15409,2008-09-28,2008-10-04,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,622,R$/l,2.594,0.088,2.35,2.8760000000000003,0.38,0.034,2.214,0.049,2.1107,2.3707,0.022
6154,15410,2008-09-28,2008-10-04,SUL,SANTA CATARINA,GASOLINA COMUM,392,R$/l,2.552,0.074,2.299,2.8110000000000004,0.377,0.0289999999999999,2.175,0.046,2.07,2.3436,0.021
6155,15411,2008-10-05,2008-10-11,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,88,R$/l,2.34,0.114,2.149,2.59,0.213,0.049,2.127,0.048,2.069,2.2675,0.023
6156,15412,2008-10-05,2008-10-11,CENTRO OESTE,GOIAS,GASOLINA COMUM,258,R$/l,2.5580000000000003,0.099,2.29,2.799,0.318,0.039,2.24,0.038,2.1362,2.328,0.017
6157,15413,2008-10-05,2008-10-11,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,143,R$/l,2.721,0.133,2.47,3.09,0.413,0.049,2.308,0.076,2.21,2.527,0.033
6158,15414,2008-10-05,2008-10-11,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,136,R$/l,2.7110000000000003,0.077,2.585,2.889,0.419,0.0279999999999999,2.292,0.051,2.2007,2.48,0.022
6159,15415,2008-10-05,2008-10-11,NORDESTE,ALAGOAS,GASOLINA COMUM,106,R$/l,2.76,0.0559999999999999,2.59,2.93,0.47,0.02,2.29,0.052,2.1746,2.3917,0.023
6160,15416,2008-10-05,2008-10-11,NORDESTE,BAHIA,GASOLINA COMUM,415,R$/l,2.635,0.1169999999999999,2.37,2.95,0.391,0.044,2.244,0.054,2.15,2.4587,0.024
6161,15417,2008-10-05,2008-10-11,NORDESTE,CEARA,GASOLINA COMUM,229,R$/l,2.567,0.128,2.469,2.9,0.32,0.05,2.247,0.048,2.1306,2.39,0.021
6162,15418,2008-10-05,2008-10-11,NORDESTE,MARANHAO,GASOLINA COMUM,147,R$/l,2.63,0.109,2.499,2.99,0.403,0.0409999999999999,2.227,0.044,2.1582,2.3255,0.02
6163,15419,2008-10-05,2008-10-11,NORDESTE,PARAIBA,GASOLINA COMUM,130,R$/l,2.42,0.136,2.169,2.73,0.276,0.0559999999999999,2.144,0.036,2.08,2.2583,0.017
6164,15420,2008-10-05,2008-10-11,NORDESTE,PERNAMBUCO,GASOLINA COMUM,338,R$/l,2.597,0.094,2.389,2.93,0.376,0.036,2.221,0.048,2.1011,2.4161,0.022
6165,15421,2008-10-05,2008-10-11,NORDESTE,PIAUI,GASOLINA COMUM,109,R$/l,2.637,0.042,2.53,2.72,0.399,0.016,2.238,0.046,2.125,2.34,0.021
6166,15422,2008-10-05,2008-10-11,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,121,R$/l,2.665,0.035,2.56,2.69,0.476,0.013,2.189,0.04,2.08,2.3217,0.018
6167,15423,2008-10-05,2008-10-11,NORDESTE,SERGIPE,GASOLINA COMUM,65,R$/l,2.528,0.078,2.418,2.77,0.307,0.031,2.221,0.046,2.1545,2.3972,0.021
6168,15424,2008-10-05,2008-10-11,NORTE,ACRE,GASOLINA COMUM,53,R$/l,2.98,0.174,2.9,3.33,0.526,0.0579999999999999,2.454,0.161,2.3264,2.8,0.066
6169,15425,2008-10-05,2008-10-11,NORTE,AMAPA,GASOLINA COMUM,39,R$/l,2.602,0.135,2.51,3.0,0.297,0.052,2.305,0.028,2.2601,2.399,0.012
6170,15426,2008-10-05,2008-10-11,NORTE,AMAZONAS,GASOLINA COMUM,129,R$/l,2.445,0.1689999999999999,2.33,3.0,0.301,0.069,2.144,0.07,2.05,2.4807,0.033
6171,15427,2008-10-05,2008-10-11,NORTE,PARA,GASOLINA COMUM,196,R$/l,2.782,0.119,2.459,3.12,0.42,0.043,2.362,0.047,2.27,2.5727,0.02
6172,15428,2008-10-05,2008-10-11,NORTE,RONDONIA,GASOLINA COMUM,110,R$/l,2.702,0.159,2.35,3.19,0.453,0.059,2.249,0.026,2.1783,2.334,0.012
6173,15429,2008-10-05,2008-10-11,NORTE,RORAIMA,GASOLINA COMUM,32,R$/l,2.7110000000000003,0.159,2.58,3.15,0.418,0.059,2.293,0.053,2.1897,2.3883,0.023
6174,15430,2008-10-05,2008-10-11,NORTE,TOCANTINS,GASOLINA COMUM,63,R$/l,2.739,0.091,2.469,2.85,0.509,0.033,2.23,0.042,2.1864,2.3627,0.019
6175,15431,2008-10-05,2008-10-11,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,196,R$/l,2.6710000000000003,0.06,2.48,2.795,0.397,0.022,2.274,0.045,2.1865,2.4163,0.02
6176,15432,2008-10-05,2008-10-11,SUDESTE,MINAS GERAIS,GASOLINA COMUM,1004,R$/l,2.451,0.126,2.157,2.92,0.297,0.051,2.154,0.044,2.0122,2.3044,0.02
6177,15433,2008-10-05,2008-10-11,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,742,R$/l,2.553,0.118,2.27,2.899,0.279,0.046,2.274,0.056,2.1283,2.4385,0.025
6178,15434,2008-10-05,2008-10-11,SUDESTE,SAO PAULO,GASOLINA COMUM,2389,R$/l,2.408,0.0969999999999999,1.39,2.7,0.311,0.04,2.097,0.044,1.95,2.3341,0.021
6179,15435,2008-10-05,2008-10-11,SUL,PARANA,GASOLINA COMUM,570,R$/l,2.441,0.069,2.24,2.85,0.287,0.0279999999999999,2.154,0.04,2.05,2.2457,0.019
6180,15436,2008-10-05,2008-10-11,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,628,R$/l,2.592,0.089,2.369,2.8760000000000003,0.372,0.034,2.22,0.05,2.1015,2.4155,0.023
6181,15437,2008-10-05,2008-10-11,SUL,SANTA CATARINA,GASOLINA COMUM,387,R$/l,2.5540000000000003,0.073,2.279,2.8110000000000004,0.384,0.0289999999999999,2.17,0.045,2.0728,2.3436,0.021
6182,15438,2008-10-12,2008-10-18,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,89,R$/l,2.45,0.174,2.139,2.599,0.342,0.071,2.108,0.041,2.0309,2.2223,0.019
6183,15439,2008-10-12,2008-10-18,CENTRO OESTE,GOIAS,GASOLINA COMUM,258,R$/l,2.5610000000000004,0.094,2.27,2.799,0.316,0.037,2.245,0.045,2,2.35,0.02
6184,15440,2008-10-12,2008-10-18,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,147,R$/l,2.7260000000000004,0.14,2.47,3.09,0.397,0.051,2.329,0.074,2.24,2.527,0.032
6185,15441,2008-10-12,2008-10-18,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,139,R$/l,2.712,0.079,2.568,2.889,0.418,0.0289999999999999,2.294,0.055,2.04,2.48,0.024
6186,15442,2008-10-12,2008-10-18,NORDESTE,ALAGOAS,GASOLINA COMUM,106,R$/l,2.758,0.06,2.59,2.93,0.467,0.022,2.291,0.054,2.1746,2.426,0.024
6187,15443,2008-10-12,2008-10-18,NORDESTE,BAHIA,GASOLINA COMUM,420,R$/l,2.615,0.119,2.37,2.954,0.375,0.046,2.24,0.056,2.1363,2.4842,0.025
6188,15444,2008-10-12,2008-10-18,NORDESTE,CEARA,GASOLINA COMUM,231,R$/l,2.565,0.132,2.47,2.9,0.317,0.051,2.248,0.045,2.1905,2.4046,0.02
6189,15445,2008-10-12,2008-10-18,NORDESTE,MARANHAO,GASOLINA COMUM,147,R$/l,2.63,0.108,2.499,2.99,0.408,0.0409999999999999,2.222,0.049,1.995,2.322,0.022
6190,15446,2008-10-12,2008-10-18,NORDESTE,PARAIBA,GASOLINA COMUM,133,R$/l,2.463,0.135,2.149,2.73,0.331,0.055,2.132,0.039,2.02,2.2583,0.018
6191,15447,2008-10-12,2008-10-18,NORDESTE,PERNAMBUCO,GASOLINA COMUM,338,R$/l,2.596,0.099,2.38,2.949,0.383,0.038,2.213,0.053,2.0977,2.4372,0.024
6192,15448,2008-10-12,2008-10-18,NORDESTE,PIAUI,GASOLINA COMUM,108,R$/l,2.617,0.052,2.49,2.79,0.393,0.02,2.224,0.042,2.125,2.33,0.019
6193,15449,2008-10-12,2008-10-18,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,121,R$/l,2.6630000000000003,0.036,2.56,2.69,0.481,0.0139999999999999,2.182,0.04,2.08,2.2686,0.018
6194,15450,2008-10-12,2008-10-18,NORDESTE,SERGIPE,GASOLINA COMUM,65,R$/l,2.526,0.081,2.428,2.77,0.309,0.032,2.217,0.053,2.1597,2.3987,0.024
6195,15451,2008-10-12,2008-10-18,NORTE,ACRE,GASOLINA COMUM,50,R$/l,2.98,0.176,2.88,3.33,0.519,0.059,2.461,0.164,2.3264,2.8,0.067
6196,15452,2008-10-12,2008-10-18,NORTE,AMAPA,GASOLINA COMUM,39,R$/l,2.607,0.135,2.51,3.0,0.307,0.052,2.3,0.029,2.2601,2.399,0.013
6197,15453,2008-10-12,2008-10-18,NORTE,AMAZONAS,GASOLINA COMUM,129,R$/l,2.426,0.181,2.32,3.0,0.288,0.075,2.138,0.058,2.05,2.33,0.027
6198,15454,2008-10-12,2008-10-18,NORTE,PARA,GASOLINA COMUM,194,R$/l,2.782,0.118,2.6,3.12,0.428,0.042,2.354,0.046,2.26,2.4791,0.02
6199,15455,2008-10-12,2008-10-18,NORTE,RONDONIA,GASOLINA COMUM,106,R$/l,2.716,0.146,2.37,3.19,0.463,0.054,2.253,0.025,2.1783,2.335,0.011
6200,15456,2008-10-12,2008-10-18,NORTE,RORAIMA,GASOLINA COMUM,32,R$/l,2.716,0.159,2.58,3.15,0.422,0.059,2.294,0.05,2.1897,2.3883,0.022
6201,15457,2008-10-12,2008-10-18,NORTE,TOCANTINS,GASOLINA COMUM,63,R$/l,2.7310000000000003,0.083,2.499,2.85,0.495,0.03,2.236,0.042,2.1811,2.3083,0.019
6202,15458,2008-10-12,2008-10-18,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,200,R$/l,2.667,0.062,2.47,2.795,0.395,0.023,2.272,0.045,2.195,2.4038,0.02
6203,15459,2008-10-12,2008-10-18,SUDESTE,MINAS GERAIS,GASOLINA COMUM,1013,R$/l,2.463,0.122,2.157,2.92,0.31,0.05,2.153,0.044,2.022,2.321,0.02
6204,15460,2008-10-12,2008-10-18,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,742,R$/l,2.557,0.124,2.289,3.18,0.279,0.048,2.278,0.058,2.1533,2.433,0.025
6205,15461,2008-10-12,2008-10-18,SUDESTE,SAO PAULO,GASOLINA COMUM,2390,R$/l,2.41,0.094,2.1790000000000003,2.799,0.312,0.039,2.098,0.045,1.95,2.2754,0.021
6206,15462,2008-10-12,2008-10-18,SUL,PARANA,GASOLINA COMUM,568,R$/l,2.439,0.071,2.25,2.85,0.285,0.0289999999999999,2.154,0.039,2.05,2.2675,0.018
6207,15463,2008-10-12,2008-10-18,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,620,R$/l,2.592,0.09,2.369,2.879,0.365,0.035,2.227,0.051,2.1153,2.4056,0.023
6208,15464,2008-10-12,2008-10-18,SUL,SANTA CATARINA,GASOLINA COMUM,389,R$/l,2.5540000000000003,0.072,2.279,2.8110000000000004,0.376,0.0279999999999999,2.178,0.046,2.06,2.3223,0.021
6209,15465,2008-10-19,2008-10-25,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,89,R$/l,2.5860000000000003,0.008,2.56,2.599,0.432,0.003,2.154,0.065,2.06,2.3055,0.03
6210,15466,2008-10-19,2008-10-25,CENTRO OESTE,GOIAS,GASOLINA COMUM,258,R$/l,2.568,0.084,2.29,2.85,0.322,0.033,2.246,0.038,2.16,2.35,0.017
6211,15467,2008-10-19,2008-10-25,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,146,R$/l,2.7310000000000003,0.139,2.47,3.09,0.416,0.051,2.315,0.08,2.24,2.5516,0.035
6212,15468,2008-10-19,2008-10-25,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,138,R$/l,2.712,0.077,2.57,2.899,0.42,0.0279999999999999,2.292,0.047,2.196,2.49,0.021
6213,15469,2008-10-19,2008-10-25,NORDESTE,ALAGOAS,GASOLINA COMUM,104,R$/l,2.756,0.059,2.58,2.93,0.477,0.021,2.279,0.05,2.1146,2.3917,0.022
6214,15470,2008-10-19,2008-10-25,NORDESTE,BAHIA,GASOLINA COMUM,417,R$/l,2.593,0.128,2.37,2.95,0.35,0.049,2.243,0.058,2.15,2.4587,0.026
6215,15471,2008-10-19,2008-10-25,NORDESTE,CEARA,GASOLINA COMUM,228,R$/l,2.556,0.133,2.44,2.9,0.314,0.052,2.242,0.049,2.175,2.41,0.022
6216,15472,2008-10-19,2008-10-25,NORDESTE,MARANHAO,GASOLINA COMUM,146,R$/l,2.629,0.1119999999999999,2.48,2.99,0.404,0.043,2.225,0.044,2.16,2.322,0.02
6217,15473,2008-10-19,2008-10-25,NORDESTE,PARAIBA,GASOLINA COMUM,133,R$/l,2.516,0.091,2.199,2.73,0.381,0.036,2.135,0.037,2.077,2.2583,0.017
6218,15474,2008-10-19,2008-10-25,NORDESTE,PERNAMBUCO,GASOLINA COMUM,338,R$/l,2.596,0.098,2.299,2.92,0.384,0.038,2.212,0.049,2.015,2.3891,0.022
6219,15475,2008-10-19,2008-10-25,NORDESTE,PIAUI,GASOLINA COMUM,109,R$/l,2.612,0.045,2.54,2.7,0.392,0.017,2.22,0.046,2.125,2.33,0.021
6220,15476,2008-10-19,2008-10-25,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,126,R$/l,2.664,0.035,2.57,2.69,0.483,0.013,2.181,0.04,2.085,2.2727,0.018
6221,15477,2008-10-19,2008-10-25,NORDESTE,SERGIPE,GASOLINA COMUM,65,R$/l,2.528,0.078,2.418,2.79,0.305,0.031,2.223,0.047,2.1597,2.3987,0.021
6222,15478,2008-10-19,2008-10-25,NORTE,ACRE,GASOLINA COMUM,52,R$/l,2.9810000000000003,0.174,2.89,3.33,0.523,0.0579999999999999,2.458,0.163,2.3311,2.8,0.066
6223,15479,2008-10-19,2008-10-25,NORTE,AMAPA,GASOLINA COMUM,38,R$/l,2.611,0.133,2.49,3.0,0.316,0.051,2.295,0.041,2.2253,2.408,0.018
6224,15480,2008-10-19,2008-10-25,NORTE,AMAZONAS,GASOLINA COMUM,129,R$/l,2.469,0.159,2.33,3.0,0.315,0.064,2.154,0.069,2.05,2.4807,0.032
6225,15481,2008-10-19,2008-10-25,NORTE,PARA,GASOLINA COMUM,194,R$/l,2.781,0.121,2.45,3.12,0.42,0.044,2.361,0.045,2.231,2.4791,0.019
6226,15482,2008-10-19,2008-10-25,NORTE,RONDONIA,GASOLINA COMUM,110,R$/l,2.71,0.149,2.48,3.19,0.454,0.055,2.256,0.033,2.1783,2.3799,0.015
6227,15483,2008-10-19,2008-10-25,NORTE,RORAIMA,GASOLINA COMUM,32,R$/l,2.708,0.148,2.58,3.15,0.413,0.055,2.295,0.052,2.17,2.3907,0.023
6228,15484,2008-10-19,2008-10-25,NORTE,TOCANTINS,GASOLINA COMUM,63,R$/l,2.729,0.083,2.469,2.85,0.489,0.03,2.24,0.047,2.1836,2.3627,0.021
6229,15485,2008-10-19,2008-10-25,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,194,R$/l,2.669,0.061,2.49,2.88,0.391,0.023,2.278,0.05,2.191,2.4749,0.022
6230,15486,2008-10-19,2008-10-25,SUDESTE,MINAS GERAIS,GASOLINA COMUM,1001,R$/l,2.4530000000000003,0.128,2.157,2.92,0.297,0.052,2.156,0.047,2.014,2.3303,0.022
6231,15487,2008-10-19,2008-10-25,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,742,R$/l,2.555,0.1159999999999999,2.29,2.899,0.274,0.045,2.281,0.058,2.16,2.445,0.025
6232,15488,2008-10-19,2008-10-25,SUDESTE,SAO PAULO,GASOLINA COMUM,2390,R$/l,2.41,0.093,2.1790000000000003,2.7,0.307,0.039,2.103,0.044,1.95,2.2754,0.021
6233,15489,2008-10-19,2008-10-25,SUL,PARANA,GASOLINA COMUM,570,R$/l,2.428,0.076,2.25,2.85,0.264,0.031,2.164,0.04,2.05,2.2668,0.018
6234,15490,2008-10-19,2008-10-25,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,624,R$/l,2.592,0.093,2.309,2.866,0.368,0.036,2.224,0.052,2.0196,2.435,0.023
6235,15491,2008-10-19,2008-10-25,SUL,SANTA CATARINA,GASOLINA COMUM,388,R$/l,2.5540000000000003,0.073,2.279,2.8110000000000004,0.373,0.0289999999999999,2.181,0.045,2.07,2.3436,0.021
6236,15492,2008-10-26,2008-11-01,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,88,R$/l,2.5860000000000003,0.008,2.56,2.599,0.435,0.003,2.151,0.059,2.0593,2.2545,0.027
6237,15493,2008-10-26,2008-11-01,CENTRO OESTE,GOIAS,GASOLINA COMUM,258,R$/l,2.572,0.078,2.39,2.82,0.32,0.03,2.252,0.037,2.17,2.35,0.016
